ID,month,sku_hash,product_type,product_gender,macro_function,function,sub_function,model,aesthetic_sub_line,macro_material,color,fr_FR_price,en_US_description,target
dafc417621b7855924f23de63f34e168f0e50b45_2,2,dafc417621b7855924f23de63f34e168f0e50b45,Leather Goods,Men,BUSINESS,BUSINESS BAGS,SOFT BRIEFCASES,PORTE DOCUMENT VOYAGE,TAIGA,LEATHER,NEVA,1590.0,"The Porte-Documents Voyage PM looks effortlessly stylish in masculine Taiga leather. With smooth leather trimmings and a spacious interior, it combines luxury and practicality.",54.0
d4fbee1af409270f01cc4a57ec7bb25373f7bed6_2,2,d4fbee1af409270f01cc4a57ec7bb25373f7bed6,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,LONG WALLETS,PF.SARAH,MONOGRAM EMPREINTE,LEATHER,TAUPE GLACE,625.0,This envelope style Sarah wallet combines an exterior in discreetly embossed Monogram Empreinte leather with an ingeniously designed interior featuring a variety of pockets and credit card slots.,237.0
9ce251e0fb528567b8ae14147129f9f7f4657afd_2,2,9ce251e0fb528567b8ae14147129f9f7f4657afd,Leather Goods,Women,CITY BAGS,DAILY BAGS,HANDBAGS,VERY ONE HANDLE,VERY,LEATHER,MASTIC RAISIN,2350.0,This chic city bag marries exceptional style with flawless functionality. The V stitching signature on the strap and the contrast between sleek and grained leather bring refined elegance. But the large capacity?– and quick access to personal belongings thanks to the back pocket?– is what makes it a must-have daily companion.,58.0
3fd0edc80b5354014c030ffd517c3b18e3d6cfbc_2,2,3fd0edc80b5354014c030ffd517c3b18e3d6cfbc,Accessories,Men,EYEWEAR,SUNGLASSES,OTHER SUNGLASSES,CITY MASK,SANS LIGNE ESTHETIQUE,ACETATE,,345.0,"This innovative design features a nylon frame made entirely of sun lenses, adorned with the Monogram logo on the front and the temples. Perfect for oval and square face shapes, its trendy mask shape makes a strong fashion statement. ",29.0
478bf74e8e9ee4e95094c045f358befbed86881e_2,2,478bf74e8e9ee4e95094c045f358befbed86881e,Accessories,Women,EYEWEAR,SUNGLASSES,METAL SUNGLASSES,THE PARTY,SANS LIGNE ESTHETIQUE,NON PRECIOUS METAL,,450.0,"The Party goes on, now in a sleek new cat-eye model – a shape especially flattering for oval and square faces. The iconic studs around the lenses hark back to historic Louis Vuitton trunks, a heritage underscored by the LV Circle signature on the end tips.  ",62.0
db740b50470ff8c8b1840d8dcdd993fb20c5cba4_2,2,db740b50470ff8c8b1840d8dcdd993fb20c5cba4,Leather Goods,Men,TRAVEL,SOFT LUGGAGE,SOFT LUGGAGE,KEEPALL,MONOGRAM ECLIPSE,CANVAS,ECLIPSE,1560.0,"Designed in collaboration with the Japanese designer Hiroshi Fujiwara, the KEEPALL 45 BANDOULIERE combines both House heritage - with the Monogram pattern - and modernity with fine details -  two reflective bands and a black one, lozine edging, pocket stitching and colored Rainbow hardware - for a result both sporty and fashion. Cabin size but with a generous volume, it is the perfect companion for two days trips.",178.0
566a13276937c9285cd6a3d6e0856b6a5333d4f3_2,2,566a13276937c9285cd6a3d6e0856b6a5333d4f3,Leather Goods,Men,CITY BAGS,DAILY BAGS,SHOULDER BAGS,CABAS LIGHT,MONOGRAM ECLIPSE,CANVAS,ECLIPSE,1560.0,"Designed in collaboration with the Japanese designer Hiroshi Fujiwara, the Cabas light combines both  House heritage - with the Monogram pattern - and modernity thanks to the shape. Extra-light and comfortable, it allows a hand or shoulder carry for a stylish touch.",579.0
972a52739c41977510e46ad7ce8cacf5175d7c65_2,2,972a52739c41977510e46ad7ce8cacf5175d7c65,Accessories,Men,EYEWEAR,SUNGLASSES,ACETATE SUNGLASSES,MASCOT,SANS LIGNE ESTHETIQUE,ACETATE,,525.0,"Mascot is a modern, square shape model in a mix of acetate and metal. The bold, iconic ""V"" is the center piece of this frame and highlights the strong design of these fashion-forward sunglasses.",32.0
469710ca874b3890fda2531d141a94a51dbe63c8_2,2,469710ca874b3890fda2531d141a94a51dbe63c8,Accessories,Women,FASHION JEWELRY,EARRINGS,FJ STUDS,BO PUCES PEARLYGRAM,SANS LIGNE ESTHETIQUE,NON PRECIOUS METAL,,350.0," The Pearlygram collection revisits the must-have feminine white pearl with iconic Louis Vuitton signatures, from the Monogram flower petals, to the LV Circle and Monogram pattern engraved.   ",108.0
25a0437c917da534eba0d778c6e7b1192389d333_2,2,25a0437c917da534eba0d778c6e7b1192389d333,Leather Goods,Women,TRAVEL,SOFT LUGGAGE,SOFT LUGGAGE,ALL-IN,MONOGRAM,CANVAS,MONOGRAM,1040.0,"A study in minimalist chic, the All-In PM is a totally foldable travel bag. Inspired by iconic House pieces like the Steamer Bag and the Sac Plat, its ultra-supple shape goes easily from flat to full while remaining effortlessly stylish. ",223.0
b9527f83c29a1f1aad78b1011fc39b82328e97e4_2,2,b9527f83c29a1f1aad78b1011fc39b82328e97e4,Leather Goods,Men,LG ACCESSORIES,LEASURE,TECHNICAL CASES,IPHONE FOLIO,MONOGRAM ECLIPSE,CANVAS,ECLIPSE,210.0,"This decidedly masculine version of the iPhone 7 & 8 Folio – crafted in our new iconic black and grey Monogram Eclipse canvas – is as innovative as it is elegant. The functional adhesive surface, naturally integrated into its slim shape, holds the phone securely in place to protect it from the accidents of modern life.",1368.0
cf5a4b60f37c6789bd8d59db0c093e26fa020f8e_2,2,cf5a4b60f37c6789bd8d59db0c093e26fa020f8e,Accessories,Women,FASHION JEWELRY,BRACELETS,LG BRACELETS,BRACELET LOCK ME,MONOGRAM,CANVAS,,275.0,"Featuring the iconic Louis Vuitton padlock as an elegant charm, this statement piece is embellished with the Maison's timeless Monogram canvas. Elegant and discrete Monogram engraving on the central plate adds an extra touch of refinement.",363.0
6444da12bd57c623c71ad7debe4d516cdf35155e_2,2,6444da12bd57c623c71ad7debe4d516cdf35155e,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,WALLET ON CHAIN,PF.TWIST CHAIN,EPI,LEATHER,ROSE BALLERINE,1300.0,"The Graphic V theme combines fresh, feminine colors with a striking, sophisticated design that pays tribute to Louis Vuitton's Monogram Canvas and Epi leather. Stylish and versatile, the Twist Chain Wallet can be carried as a clutch or over the shoulder on its long chain. It features the playful Twist turn-lock with an L that transforms into a V with a twist of the fingers.",145.0
be8e5167970fdb4bfeda002f9e36d5a7ab1b5517_2,2,be8e5167970fdb4bfeda002f9e36d5a7ab1b5517,Leather Goods,Women,CITY BAGS,DAILY BAGS,SHOULDER BAGS,POCHETTE KABUKI,MONOGRAM,CANVAS,MONOGRAM,1780.0,"Spotted several times at the Cruise 18 show, the Kabuki Masks Pochette is richly crafted of colorful Epi leather paired with iconic Monogram canvas. It is fitted with a heavy chain handle and adjustable strap, for a host of fashionable carry options.",76.0
081ad3b7eba67ef0369ed938c7f5f09c15b3c755_2,2,081ad3b7eba67ef0369ed938c7f5f09c15b3c755,Leather Goods,Women,CITY BAGS,DAILY BAGS,HANDBAGS,PONT-NEUF,MONOGRAM EMPREINTE,LEATHER,MARINE ROUGE,2360.0,"With its sleek, sophisticated lines, the Pont Neuf is a distinguished descendant of Louis Vuitton’s classic Steamer. Smooth and embossed Empreinte leather combines to create a modern, feminine bag that adapts with ladylike elegance to any setting.",215.0
f94a80474fd66bb9e0c3a3a645c2e61a3e454c60_2,2,f94a80474fd66bb9e0c3a3a645c2e61a3e454c60,Leather Goods,Women,CITY BAGS,DAILY BAGS,HANDBAGS,CLUNY,MONOGRAM,CANVAS,MONOGRAM,1500.0,"The bag’s pure, structured silhouette is timeless and the lively colour strap totally on-trend. The Cluny is practical as well, an ideal bag for business, with its top handle for hand or elbow carry and a removable strap for over-the-shoulder wear. A magnetic closure keeps personal effects secure in the well-organized interior pockets. ",520.0
40af31a060d2dae4f4a673e97b24fdc721a6e1d8_2,2,40af31a060d2dae4f4a673e97b24fdc721a6e1d8,Leather Goods,Men,CITY BAGS,DAILY BAGS,BACKPACKS,STEAMER BACKPACK,MONOGRAM OTHER,CANVAS,DUNE,2400.0,"For the second time, Louis Vuitton commissioned renowed British artists Jake & Dinos Chapman to work on an oneiric wildlife world for the men's Spring Summer 2017 Fashion Show. Their unique artistic signature is illustrated thanks to original designs of these animals : Lion, Giraffe, Zebra, Rhinoceros and Elephant.",168.0
cac101e5965c4971c8f4e49b742522f93ccf1a6e_2,2,cac101e5965c4971c8f4e49b742522f93ccf1a6e,Accessories,Women,FASHION JEWELRY,BRACELETS,LG BRACELETS,BRACELET LV TWIST,EPI,LEATHER,,210.0,The LV Twist bracelet is inspired by the bi-galva locking system and the epi colors of the emblematic Louis Vuitton Twist bag.,40.0
85dd417f92c68c4a79e468489f5f7212f711f0a8_2,2,85dd417f92c68c4a79e468489f5f7212f711f0a8,Leather Goods,Men,TRAVEL,SOFT LUGGAGE,SOFT LUGGAGE,KEEPALL,DAMIER COBALT,CANVAS,COBALT,1600.0,"Created for the 35th America’s Cup regatta, this limited edition of the iconic travel bag sports a modern, nautical look. The dynamic “V Gaston” logo lends extra graphic punch to the piece, expertly crafted of oversized  new Damier Latitude canvas.",110.0
8b2077aee9486833247185d5cae80cf37f472ba4_2,2,8b2077aee9486833247185d5cae80cf37f472ba4,Leather Goods,Women,CITY BAGS,DAILY BAGS,HANDBAGS,MANHATTAN,MONOGRAM,CANVAS,MONOGRAM,1880.0,"The new Manhattan bag brings a fresh, on-trend spirit to iconic Monogram. Rich leather trim and golden hardware enhance its sporty-chic allure. Named for the city that never sleeps, this roomy tote is an ideal partner for on-the-go urban lifestyles.",518.0
d3ea686cfae73c7c0307d9b09e1d1e2c8b7afb31_2,2,d3ea686cfae73c7c0307d9b09e1d1e2c8b7afb31,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,COMPACT WALLETS,PF.VICTORINE,EPI,LEATHER,FUCHSIA,430.0,"Feminine and playful, the Victorine is also a very practical wallet. Every detail, such as the zipped coin pocket on the edge, has been carefully designed to create an optimal small wallet able to contain as much as a long wallet.",246.0
7c4aced0f82a6a19cfc6bc41c46f2f66196cbc04_2,2,7c4aced0f82a6a19cfc6bc41c46f2f66196cbc04,Leather Goods,Women,CITY BAGS,DAILY BAGS,SHOULDER BAGS,IENA,DAMIER EBENE,CANVAS,EBENE,960.0,"Expressing Louis Vuitton tradition of « traveling with style », this shoulder tote is practical with a touch of sophistication.  Ultra-secure thanks to its zipped main compartment and comfortable to carry thanks to its light weight and supple flat handles. The ideal companion for today’s modern woman.<p><p>Availability is limited. Shop for the holidays now.",699.0
3345aee06a667f4f91daa7f3e3b3c27d0931e21e_2,2,3345aee06a667f4f91daa7f3e3b3c27d0931e21e,Leather Goods,Unisex,TRAVEL,ROLLING LUGGAGE,ROLLING LUGGAGE,HORIZON,MONOGRAM,CANVAS,MONOGRAM,2650.0,"The fruit of a remarkable collaboration between Louis Vuitton and Marc Newson, the most influential industrial designer of his generation, this rolling luggage for the 21st century traveller is fashioned in iconic canvas with an aluminium wide trolley system.   Travel with peace of mind, tracing your luggage in the main worldwide airports with the <a href='https://us.louisvuitton.com/eng-us/products/louis-vuitton-echo-nvprod780041v'><b>Louis Vuitton Echo</b></a> connected device (sold separately).",203.0
efc63dfe443c307b6c9d9f753c9c0ec61561cc5e_2,2,efc63dfe443c307b6c9d9f753c9c0ec61561cc5e,Leather Goods,Women,TRAVEL,ROLLING LUGGAGE,ROLLING LUGGAGE,HORIZON,EPI,LEATHER,NOIR,2900.0,"Meet the future of luxurious rolling luggage. Imagined by Marc Newson, widely acknowledged as the most influential industrial designer of his generation, this lightweight 4-wheeled carry-on has a completely flat interior thanks to its large external cane. Every detail exudes innovation and lightness: from the discreet new TSA lock to the most comfortable wheels ever designed by Louis Vuitton. Travel in style with your Horizon 50, ideal for shorter trips.  Travel with peace of mind, tracing your luggage in the main worldwide airports with the <a href='https://us.louisvuitton.com/eng-us/products/louis-vuitton-echo-nvprod780041v'><b>Louis Vuitton Echo</b></a> connected device (sold separately).",47.0
86880d8f51b2a4464137d3c5e904b2994f4d8bbc_2,2,86880d8f51b2a4464137d3c5e904b2994f4d8bbc,Leather Goods,Men,LG ACCESSORIES,SMALL LEATHER GOODS,LONG WALLETS,PF.BRAZZA,DAMIER GRAPHITE,CANVAS,GRAPHITE,535.0,The smart twist between Damier Graphite canvas and fjord leather lining adds a touch of sophistication to this classic Louis Vuitton wallet. The Brazza’s generous size makes it perfect for your daily essentials and yet fits into any pocket.,95.0
5c9ce0a4c56468305d51740959ad7e24d83e7506_2,2,5c9ce0a4c56468305d51740959ad7e24d83e7506,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,LONG WALLETS,PF.TWIST,EPI,LEATHER,ROSE BALLERINE,900.0,"The Graphic V theme combines fresh, feminine colors with a striking, sophisticated design that pays tribute to Louis Vuitton's Monogram Canvas and Epi leather. Elegant and practical, the Twist wallet features the playful Twist turn-lock with an L that transforms into a V with a twist of the fingers.",111.0
a88594f7f74d5af24d131a8675fc776396e461b1_2,2,a88594f7f74d5af24d131a8675fc776396e461b1,Leather Goods,Men,BUSINESS,BUSINESS BAGS,SOFT BRIEFCASES,ANTON BRIEFCASE,TAIGA,LEATHER,ARDOISE,1750.0,"Its slim design and pure lines make the Anton Briefcase’s elegant silhouette as appropriate for work as the weekend. Whether you carry it by hand or wear it over the shoulder with the removable strap, you’ll be right on-trend.",155.0
99840561a23ddec0fa62f7f2bf8f41cda0553043_2,2,99840561a23ddec0fa62f7f2bf8f41cda0553043,Accessories,Women,TEXTILES,SHAWLS,SHAWLS,CHALE MONOGRAM COLORGRAM,SANS LIGNE ESTHETIQUE,TEXTILE,,460.0,"This elegant Monogram-pattern shawl is woven from yarns of three different colors to produce a subtly shimmering, two-tone effect. Soft and warm, it is ideal for day-to-evening wear.",155.0
92ec24303e9a0109b2c3d19bee52230262de1a3b_2,2,92ec24303e9a0109b2c3d19bee52230262de1a3b,Leather Goods,Men,LG ACCESSORIES,SMALL LEATHER GOODS,CARD HOLDERS,PORTE CARTE DOUBLE,TAIGA,LEATHER,ARDOISE,230.0,"This smart yet chic cardholder in Taiga leather slips easily into a pocket. It can hold credit cards, transport tickets and business cards in its four slots and central pocket.",267.0
6a54760b9057012a35d5b49ee03fca4b136d6e55_2,2,6a54760b9057012a35d5b49ee03fca4b136d6e55,Accessories,Women,TEXTILES,BANDEAU,BANDEAU,BANDEAU AMSTRAMGRAM,SANS LIGNE ESTHETIQUE,TEXTILE,,125.0,"This striking silk bandeau transforms Louis Vuitton's iconic Monogram into a vibrant, graphic pattern, while the rooster motif with its Monogram flower eye is a playful nod to the Chinese New Year.",165.0
5d451c80b61da2e5556a6b6298296bb648aaf2b7_2,2,5d451c80b61da2e5556a6b6298296bb648aaf2b7,Leather Goods,Women,CITY BAGS,DAILY BAGS,CROSS SHOULDER BAGS,ALMA,EPI,LEATHER,TROPICAL TURQUOISE ROSE,1450.0,"The exotic vibe of the last Cruise lives on with this new Alma Tropical handbag. Energizing hues of rose and turquoise give the iconic shape a surprising, youthful allure. It’s the perfect piece for a trendy boost of color to Spring and Summer silhouettes.",80.0
8f25ec86fb6edd427fe6e42990393178d162c296_2,2,8f25ec86fb6edd427fe6e42990393178d162c296,Accessories,Men,TIES,POCKET SQUARES,POCKET SQUARES,POCHETTE CONFETTIS,SANS LIGNE ESTHETIQUE,TEXTILE,,105.0,"Understated but edgy, this graphic printed design has a modern and fashionable feel. Available in vibrant light blue and easy-going navy, it will match any look.",71.0
43fdd2c8f06ba235cd9348cd723cbc89952ea790_2,2,43fdd2c8f06ba235cd9348cd723cbc89952ea790,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,NANO BAGS,NANO ALMA,MONOGRAM,CANVAS,MONOGRAM,900.0,"This eye-catching version of the Nano Alma in Monogram canvas decorated with an adorable bird composed of classic House details – such as rivets, Monogram Flowers and the golden V signature – is the ideal way to carry your daily essentials. Very light, it easily fits your smartphone, credit cards and keys.",281.0
a67b7916b3cb9fc7b29265d58bc6cdfaacc3f75d_2,2,a67b7916b3cb9fc7b29265d58bc6cdfaacc3f75d,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,COMPACT WALLETS,PF.VICTORINE,MONOGRAM,CANVAS,MONOGRAM,500.0,"Feminine yet functional, the Victorine is a optimal compact wallet. Fashioned in iconic Monogram canvas featuring an adorable bird motif composed of classic House details, it offers quick access to credit cards and personal belongings.",240.0
9f012ce6e99c149732b9dc7391b40d464cb85fbb_2,2,9f012ce6e99c149732b9dc7391b40d464cb85fbb,Leather Goods,Men,TRAVEL,ROLLING LUGGAGE,ROLLING LUGGAGE,HORIZON,DAMIER GRAPHITE,CANVAS,GRAPHITE,2500.0,"Meet the future of luxurious rolling luggage. Imagined by Marc Newson, widely acknowledged as the most influential industrial designer of his generation, this lightweight 4-wheeled carry-on has a completely flat interior thanks to its large external cane. Every detail exudes innovation and lightness: from the discreet new TSA lock to the most comfortable wheels ever designed by Louis Vuitton. Travel in style with your Horizon 50, ideal for shorter trips.  Travel with peace of mind, tracing your luggage in the main worldwide airports with the <a href='https://us.louisvuitton.com/eng-us/products/louis-vuitton-echo-nvprod780041v'><b>Louis Vuitton Echo</b></a> connected device (sold separately).",65.0
5fddb3e5e5d178fcbc99e7c5d701adacb55eefbb_2,2,5fddb3e5e5d178fcbc99e7c5d701adacb55eefbb,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,WALLET ON CHAIN,PF.TWIST CHAIN,MONOGRAM,LEATHER,MONOGRAM,1300.0,"Inspired by the decorative stitching and perforations of men's brogues, the striking Twist Brogue theme references Louis Vuitton's tradition of leather craftsmanship. Stylish and versatile, the Twist Chain Wallet can be carried as a clutch or over the shoulder on its long chain. It features the playful Twist turn-lock with an L that transforms into a V with a twist of the fingers.",368.0
8e593eb6367d350124aa3930187594925ddaa869_2,2,8e593eb6367d350124aa3930187594925ddaa869,Leather Goods,Women,LG ACCESSORIES,SMALL LEATHER GOODS,COMPACT WALLETS,PF.VICTORINE,EPI,LEATHER,COQUELICOT,430.0,"Feminine and playful, the Victorine is also a very practical wallet. Every detail, such as the zipped coin pocket on the edge, has been carefully designed to create an optimal small wallet able to contain as much as a long wallet.",138.0
